employee_id,age,experience_years,department,education_level,work_mode,job_level,salary,training_hours,projects_completed,average_monthly_hours,on_time_delivery_rate,absenteeism_days,satisfaction_score,manager_feedback_score,peer_feedback_score,overtime_hours,promotions_last_5_years,performance_score,performance_band
EMP1640,46,23,IT,Bachelor,Hybrid,6,1672255,51,8,203,0.84,4,6.8,6.0,8.9,13,0,62.7,Medium
EMP1641,54,34,Sales,Diploma,Remote,6,2157975,44,3,173,0.78,4,9.8,8.8,9.2,15,0,67.2,Medium
EMP1642,52,26,IT,MBA,Hybrid,6,1841084,38,2,161,0.72,7,6.8,8.0,6.2,22,4,35.8,Low
EMP1643,39,13,Operations,Bachelor,Hybrid,4,1196392,51,7,136,0.71,4,9.0,6.9,7.4,27,0,77.2,High
EMP1644,49,24,IT,Master,Hybrid,6,1851129,49,6,144,0.65,5,7.8,6.9,6.4,12,0,38.3,Low
EMP1645,33,9,Sales,Diploma,Onsite,3,824285,41,5,162,0.73,5,6.8,7.5,4.9,21,0,47.0,Low
EMP1646,38,15,HR,Master,Remote,4,1231327,54,4,168,0.91,3,6.6,6.4,7.5,17,3,70.8,Medium
EMP1647,41,17,Sales,Master,Onsite,5,1392939,0,4,160,0.81,3,3.4,4.5,5.5,12,1,26.9,Low
EMP1648,56,32,Finance,Diploma,Onsite,6,2129381,31,6,176,0.9,6,6.3,8.0,7.7,0,0,64.2,Medium
EMP1649,52,31,Marketing,Bachelor,Remote,6,2084948,30,5,160,0.84,2,7.2,7.9,4.8,20,2,74.2,Medium
EMP1650,39,19,IT,MBA,Onsite,5,1470187,52,4,154,0.71,1,7.2,3.4,7.2,17,0,58.6,Medium
EMP1651,45,23,Operations,Bachelor,Onsite,6,1789378,59,9,181,0.58,2,10.0,7.7,4.8,15,2,80.4,High
EMP1652,29,6,Sales,Master,Onsite,2,715123,13,3,195,0.67,4,7.2,9.5,7.9,4,1,55.4,Medium
EMP1653,50,29,Marketing,MBA,Hybrid,6,1921992,56,5,150,0.7,1,7.8,5.2,6.4,28,2,70.0,Medium
EMP1654,41,21,Marketing,Master,Remote,6,1654786,17,1,174,0.69,3,8.7,6.8,6.3,13,2,38.0,Low
EMP1655,41,15,Operations,Master,Onsite,4,1249618,18,7,136,0.9,4,7.7,6.6,8.6,3,2,66.1,Medium
EMP1656,49,27,IT,Master,Onsite,6,1900748,31,6,143,0.9,7,6.7,9.4,6.5,2,1,59.9,Medium
EMP1657,44,20,HR,Bachelor,Hybrid,6,1626571,30,2,159,1.0,7,6.7,8.6,7.2,17,1,55.5,Medium
EMP1658,24,0,IT,Bachelor,Remote,1,329403,12,6,190,0.69,4,6.2,5.6,6.7,18,0,19.4,Low
EMP1659,32,7,IT,Bachelor,Onsite,2,715023,45,3,156,0.97,3,7.5,7.4,7.7,8,0,71.5,Medium
EMP1660,28,3,Sales,Master,Remote,1,461062,45,6,155,0.97,3,6.5,10.0,8.5,16,1,84.8,High
EMP1661,48,26,Operations,Bachelor,Remote,6,1739087,51,6,171,0.75,4,7.8,6.0,8.2,17,1,69.8,Medium
EMP1662,23,0,Operations,Bachelor,Onsite,1,315980,28,7,171,0.84,1,5.2,6.9,6.3,13,0,35.1,Low
EMP1663,29,7,Sales,MBA,Remote,2,671587,34,5,156,0.93,8,7.0,7.7,8.7,6,0,45.6,Low
EMP1664,43,17,Sales,Bachelor,Hybrid,5,1305677,35,4,206,0.77,6,9.3,6.0,5.7,20,0,56.3,Medium
EMP1665,47,24,Operations,Bachelor,Hybrid,6,1821700,60,6,165,0.76,5,6.4,9.5,6.0,19,2,69.3,Medium
EMP1666,40,20,Operations,Bachelor,Hybrid,6,1595210,0,7,172,0.7,3,9.7,6.2,6.8,17,0,44.2,Low
EMP1667,52,26,IT,Bachelor,Remote,6,1838508,21,6,163,0.5,4,7.1,4.8,8.5,5,1,45.5,Low
EMP1668,55,35,Sales,Master,Hybrid,6,2216759,35,7,178,0.79,8,6.7,6.1,5.4,1,1,52.8,Medium
EMP1669,26,0,Marketing,Bachelor,Hybrid,1,334808,19,4,192,0.69,6,7.0,7.9,8.2,13,1,48.1,Low
EMP1670,56,35,HR,Bachelor,Remote,6,2294571,31,6,200,0.65,3,6.3,5.7,6.9,19,1,50.4,Medium
EMP1671,44,23,Finance,Diploma,Hybrid,6,1663651,33,5,156,0.83,4,3.6,7.4,6.4,20,0,51.8,Medium
EMP1672,44,20,Operations,MBA,Remote,6,1569758,25,5,190,0.61,4,8.2,7.7,8.5,17,1,54.6,Medium
EMP1673,25,0,Operations,Master,Remote,1,363403,36,7,180,0.88,4,10.0,5.1,5.9,8,0,61.8,Medium
EMP1674,44,21,Operations,MBA,Onsite,6,1518199,44,7,188,0.84,3,7.6,6.1,10.0,6,0,74.3,Medium
EMP1675,48,28,Marketing,Diploma,Onsite,6,1927121,31,7,168,0.73,1,7.7,7.4,6.8,12,1,71.3,Medium
EMP1676,42,21,IT,Bachelor,Hybrid,6,1593535,28,6,167,0.77,3,6.5,8.0,7.2,12,1,59.9,Medium
EMP1677,25,0,HR,Master,Remote,1,313308,33,6,187,0.64,4,8.7,6.1,9.2,21,0,52.0,Medium
EMP1678,40,15,Sales,Master,Onsite,4,1179918,35,9,187,0.87,3,6.7,7.1,7.2,8,0,70.2,Medium
EMP1679,55,35,Sales,Bachelor,Hybrid,6,2251881,9,5,198,0.8,1,7.2,6.5,8.7,9,0,60.4,Medium
EMP1680,48,25,Sales,Bachelor,Onsite,6,1891181,42,6,174,0.81,4,4.3,8.0,4.3,28,0,50.7,Medium
EMP1681,26,4,Sales,Bachelor,Onsite,2,553803,28,5,168,0.84,2,6.0,7.7,6.4,24,1,48.7,Low
EMP1682,56,35,Finance,Master,Hybrid,6,2259585,54,3,126,0.7,2,7.4,6.3,7.6,5,1,72.4,Medium
EMP1683,56,30,Marketing,MBA,Onsite,6,2119737,44,3,141,0.6,4,8.3,7.6,8.5,24,1,54.3,Medium
EMP1684,28,4,HR,MBA,Remote,2,542499,53,8,163,0.89,6,8.3,6.3,8.1,3,1,75.8,High
EMP1685,50,29,HR,Bachelor,Onsite,6,2065733,20,10,150,0.86,9,4.3,7.6,7.9,9,1,64.0,Medium
EMP1686,36,11,IT,Bachelor,Remote,3,955266,29,5,185,0.72,3,4.4,7.6,8.5,9,2,53.6,Medium
EMP1687,43,20,IT,Master,Onsite,6,1659094,16,6,146,0.83,6,7.7,10.0,7.7,11,0,67.7,Medium
EMP1688,38,18,Operations,Master,Remote,5,1447510,24,5,161,0.93,3,5.6,6.4,4.0,17,1,38.2,Low
EMP1689,50,27,Finance,Diploma,Hybrid,6,1900355,54,9,162,0.92,8,8.2,6.7,9.0,13,0,72.2,Medium
EMP1690,57,35,IT,MBA,Onsite,6,2241718,57,5,192,0.71,4,4.2,5.9,5.8,17,0,44.2,Low
EMP1691,50,29,Marketing,Diploma,Onsite,6,1943797,18,4,159,0.6,4,6.6,5.4,7.4,9,0,36.1,Low
EMP1692,55,28,Sales,MBA,Onsite,6,1933789,28,9,178,0.62,9,6.7,6.2,7.3,15,1,57.7,Medium
EMP1693,56,31,IT,Diploma,Hybrid,6,2109868,34,6,174,0.74,6,7.6,7.9,7.1,13,1,58.7,Medium
EMP1694,25,4,HR,Master,Remote,2,569344,44,5,186,0.96,6,5.2,8.0,5.5,1,2,47.6,Low
EMP1695,31,5,IT,Bachelor,Hybrid,2,599168,9,7,185,0.69,7,3.7,7.3,4.3,16,1,11.7,Low
EMP1696,47,23,Sales,Bachelor,Hybrid,6,1692460,11,4,169,0.71,6,7.1,6.5,5.6,13,0,38.5,Low
EMP1697,43,17,IT,Bachelor,Hybrid,5,1414623,42,8,139,0.71,4,7.6,6.2,8.2,6,3,74.3,Medium
EMP1698,23,0,IT,Bachelor,Hybrid,1,381258,6,5,166,0.72,4,8.4,5.5,5.0,9,0,40.6,Low
EMP1699,25,3,IT,Bachelor,Hybrid,1,421642,28,4,170,0.78,3,6.2,6.1,5.8,9,0,45.0,Low
EMP1700,40,16,Sales,Diploma,Hybrid,5,1286570,37,4,175,0.63,6,8.0,5.0,7.6,10,0,43.7,Low
EMP1701,44,20,IT,Bachelor,Hybrid,6,1588967,41,7,157,0.91,3,7.6,8.9,5.6,26,0,78.4,High
EMP1702,28,3,Marketing,Diploma,Remote,1,531376,33,6,191,0.76,3,8.9,9.7,6.2,29,1,73.9,Medium
EMP1703,28,7,IT,MBA,Onsite,2,762299,30,2,170,1.0,3,6.7,4.0,7.1,0,0,41.3,Low
EMP1704,26,4,Sales,Master,Onsite,2,507407,48,7,153,0.64,0,4.0,7.3,7.4,16,0,41.4,Low
EMP1705,42,21,Finance,Master,Onsite,6,1601796,39,5,162,0.97,4,6.7,7.3,5.5,20,0,47.9,Low
EMP1706,22,0,Finance,Bachelor,Hybrid,1,273469,25,4,205,0.95,3,6.9,7.2,7.2,10,1,44.4,Low
EMP1707,42,21,IT,Master,Onsite,6,1601624,36,4,182,0.73,4,7.6,6.0,7.6,19,0,58.8,Medium
EMP1708,39,19,Marketing,Bachelor,Remote,5,1535220,41,5,189,0.73,1,4.3,8.4,5.2,25,0,43.8,Low
EMP1709,38,11,Operations,Diploma,Hybrid,3,883869,61,4,151,0.67,3,6.3,7.5,7.3,1,0,49.2,Low
EMP1710,46,26,IT,Bachelor,Hybrid,6,1759056,47,4,158,0.67,1,8.2,8.5,6.0,13,0,66.8,Medium
EMP1711,40,13,IT,Bachelor,Hybrid,4,1073572,53,6,158,0.78,5,6.6,5.8,7.2,28,1,40.6,Low
EMP1712,48,28,Operations,Master,Onsite,6,1944365,26,3,173,0.78,5,6.3,4.8,8.0,2,0,39.1,Low
EMP1713,49,23,Sales,Master,Remote,6,1736037,27,4,167,0.59,3,9.9,7.6,6.8,11,0,42.3,Low
EMP1714,55,33,IT,Master,Onsite,6,2176872,31,5,161,1.0,2,5.1,5.5,8.3,8,0,49.0,Low
EMP1715,50,26,IT,Master,Hybrid,6,1898784,33,6,163,0.75,9,8.8,8.5,8.1,20,2,66.8,Medium
EMP1716,40,18,Sales,Bachelor,Remote,5,1321845,20,4,156,0.79,3,8.4,3.7,8.3,22,1,35.2,Low
EMP1717,39,16,Marketing,Master,Hybrid,5,1379416,54,8,167,0.7,5,6.4,6.2,7.6,13,0,67.8,Medium
EMP1718,30,7,Sales,Bachelor,Remote,2,689395,48,5,190,0.75,3,6.7,6.0,8.5,12,0,54.1,Medium
EMP1719,43,19,Operations,Bachelor,Onsite,5,1491574,30,3,143,0.74,4,6.7,6.4,7.5,0,2,55.7,Medium
EMP1720,27,4,Finance,Bachelor,Remote,2,503828,45,4,176,0.78,1,7.1,7.3,4.7,23,1,54.6,Medium
EMP1721,55,31,HR,Bachelor,Hybrid,6,2065247,38,5,195,0.78,7,5.8,7.5,5.9,9,0,45.2,Low
EMP1722,52,26,Finance,Bachelor,Hybrid,6,1851813,46,5,167,0.88,9,6.1,7.9,6.7,11,0,41.7,Low
EMP1723,26,3,HR,Master,Onsite,1,512787,15,9,160,0.81,4,6.2,8.0,6.9,20,0,66.0,Medium
EMP1724,50,28,IT,Bachelor,Onsite,6,1850737,33,7,187,0.86,2,6.3,6.6,7.5,14,0,69.3,Medium
EMP1725,26,5,IT,Bachelor,Hybrid,2,616537,34,2,152,0.78,1,6.3,10.0,5.9,20,1,72.5,Medium
EMP1726,47,25,HR,Master,Onsite,6,1740738,44,2,170,0.81,1,3.2,9.0,9.8,17,0,65.3,Medium
EMP1727,25,4,Marketing,Bachelor,Hybrid,2,595274,26,4,151,0.75,6,7.0,6.4,6.9,14,0,33.2,Low
EMP1728,39,18,IT,Master,Remote,5,1448860,0,3,136,0.9,9,6.0,6.7,7.0,14,0,28.7,Low
EMP1729,45,18,Finance,Diploma,Remote,5,1474358,19,12,167,0.82,5,3.8,6.4,6.1,3,0,56.8,Medium
EMP1730,48,28,Sales,Bachelor,Onsite,6,1903248,34,6,147,0.76,3,6.2,7.4,5.6,11,0,64.4,Medium
EMP1731,37,14,Sales,Diploma,Remote,4,1206361,36,8,170,0.76,5,6.2,5.4,6.8,21,0,57.9,Medium
EMP1732,55,29,Marketing,Bachelor,Onsite,6,2043045,60,5,190,0.77,3,8.8,5.7,7.0,5,0,63.6,Medium
EMP1733,49,22,Marketing,Bachelor,Hybrid,6,1577837,44,11,203,0.78,4,5.9,3.6,6.9,6,0,46.6,Low
EMP1734,29,8,Marketing,Master,Remote,3,850617,36,11,172,0.77,7,7.9,6.3,9.3,5,2,58.8,Medium
EMP1735,46,25,IT,MBA,Onsite,6,1842925,35,5,188,0.71,5,9.0,8.5,6.8,13,2,59.3,Medium
EMP1736,48,26,Finance,MBA,Onsite,6,1827063,52,9,177,0.87,4,5.8,6.7,6.9,23,1,64.7,Medium
EMP1737,34,10,Sales,Bachelor,Onsite,3,849461,26,4,163,0.88,8,6.7,6.8,8.1,16,1,54.8,Medium
EMP1738,48,21,IT,MBA,Hybrid,6,1662147,33,4,135,0.99,5,9.6,7.3,6.8,0,1,78.6,High
EMP1739,54,33,IT,Bachelor,Remote,6,2095024,19,4,199,0.71,5,7.2,5.4,7.8,17,1,51.5,Medium
EMP1740,51,30,IT,Bachelor,Onsite,6,2011082,56,7,151,0.86,1,7.4,6.9,5.2,8,2,86.4,High
EMP1741,49,27,Finance,Bachelor,Onsite,6,1882993,41,8,195,0.55,3,6.1,8.2,5.2,16,2,57.2,Medium
EMP1742,44,18,Finance,Diploma,Hybrid,5,1445776,24,7,180,0.88,5,7.9,7.4,7.2,11,1,53.7,Medium
EMP1743,31,11,IT,Bachelor,Onsite,3,923668,33,9,152,0.61,6,6.7,8.4,6.7,5,3,56.2,Medium
EMP1744,50,27,Marketing,MBA,Hybrid,6,1850770,43,7,176,0.66,3,3.9,8.8,5.9,11,0,40.3,Low
EMP1745,35,15,Operations,Master,Remote,4,1209945,31,2,208,0.82,1,6.2,7.9,7.2,8,0,43.7,Low
EMP1746,41,20,IT,Master,Hybrid,6,1620319,27,8,198,0.71,5,4.9,5.8,7.3,14,0,41.1,Low
EMP1747,33,6,Operations,Master,Remote,2,774372,25,9,161,0.69,3,7.0,6.4,6.0,5,2,59.8,Medium
EMP1748,33,13,IT,MBA,Hybrid,4,1039625,40,7,157,0.72,6,5.3,9.8,6.3,3,0,58.2,Medium
EMP1749,27,5,Operations,Bachelor,Remote,2,630767,30,6,172,0.87,6,7.6,7.4,7.3,18,3,55.8,Medium
EMP1750,56,29,Operations,Bachelor,Onsite,6,1920673,28,4,167,0.67,6,6.9,7.2,5.6,21,1,45.7,Low
EMP1751,27,3,IT,Master,Onsite,1,505940,15,4,192,0.77,2,4.8,5.6,6.2,17,0,24.8,Low
EMP1752,25,5,Marketing,Bachelor,Hybrid,2,568072,36,7,183,0.73,6,6.0,6.8,7.7,7,1,50.0,Medium
EMP1753,55,32,Operations,Bachelor,Onsite,6,2076267,32,5,140,0.88,4,7.8,8.0,7.0,6,0,58.1,Medium
EMP1754,41,14,Operations,Bachelor,Remote,4,1130536,30,6,178,0.88,4,8.6,6.9,6.3,7,3,75.3,High
EMP1755,37,14,Operations,Bachelor,Hybrid,4,1156190,38,9,167,0.56,0,5.4,6.1,5.7,19,0,54.4,Medium
EMP1756,48,24,Sales,Bachelor,Remote,6,1766159,46,3,171,0.91,3,5.0,6.5,5.6,5,2,53.7,Medium
EMP1757,35,11,IT,Bachelor,Onsite,3,979185,46,4,174,0.71,2,9.9,8.7,6.8,19,0,61.2,Medium
EMP1758,26,1,Marketing,Diploma,Hybrid,1,364711,43,5,192,0.81,6,6.8,7.9,9.8,17,0,59.7,Medium
EMP1759,48,27,Sales,Bachelor,Hybrid,6,1818505,31,6,188,0.67,7,6.9,7.7,7.8,22,0,55.8,Medium
EMP1760,28,2,Sales,Diploma,Onsite,1,446389,26,4,157,0.82,2,5.6,7.6,5.1,21,1,27.7,Low
EMP1761,41,14,Finance,Diploma,Hybrid,4,1157352,19,5,169,1.0,6,7.1,5.1,8.0,16,0,54.7,Medium
EMP1762,56,35,Sales,Bachelor,Hybrid,6,2303086,26,5,162,0.8,2,9.5,7.3,5.9,0,1,60.6,Medium
EMP1763,55,29,IT,Master,Remote,6,1939613,35,5,140,0.72,3,7.2,8.5,7.0,17,0,65.6,Medium
EMP1764,34,8,Marketing,Master,Hybrid,3,739886,23,4,168,0.75,0,8.5,6.5,6.2,13,0,68.0,Medium
EMP1765,50,25,IT,Master,Onsite,6,1793298,36,8,203,0.6,3,6.8,8.4,9.8,9,2,86.2,High
EMP1766,44,22,Marketing,Bachelor,Hybrid,6,1724797,21,3,139,0.95,1,5.2,7.7,5.4,23,0,36.4,Low
EMP1767,39,16,Marketing,Bachelor,Hybrid,5,1328047,10,3,170,0.82,4,5.7,8.1,7.4,11,1,44.2,Low
EMP1768,27,1,Finance,Bachelor,Onsite,1,355016,47,2,169,0.65,9,5.0,7.0,6.0,8,2,30.7,Low
EMP1769,35,14,Sales,Master,Hybrid,4,1116482,28,3,175,0.66,1,7.1,8.2,8.0,21,2,53.2,Medium
EMP1770,45,19,HR,Diploma,Onsite,5,1542888,22,4,153,0.78,2,8.8,4.7,7.4,9,0,47.0,Low
EMP1771,57,30,Operations,Master,Onsite,6,1968519,19,5,144,0.89,3,7.1,6.9,8.8,7,2,64.6,Medium
EMP1772,22,0,Marketing,Master,Hybrid,1,283730,41,6,145,0.64,3,6.3,8.0,8.0,3,0,60.3,Medium
EMP1773,47,25,HR,Diploma,Onsite,6,1823501,56,8,194,0.91,6,5.5,7.3,6.0,5,1,52.0,Medium
EMP1774,52,28,IT,Master,Hybrid,6,1837198,29,7,152,0.77,6,7.4,8.5,10.0,6,0,77.1,High
EMP1775,56,35,IT,Bachelor,Onsite,6,2308729,32,4,161,0.67,5,4.8,6.7,7.8,17,0,36.6,Low
EMP1776,37,10,Finance,MBA,Hybrid,3,941209,51,5,208,0.72,4,5.0,6.1,6.2,4,2,43.9,Low
EMP1777,26,4,Operations,Bachelor,Onsite,2,614961,8,5,157,0.99,7,8.2,4.4,7.3,0,0,35.2,Low
EMP1778,31,11,Marketing,Bachelor,Remote,3,982905,65,1,176,0.61,0,6.4,6.5,7.9,14,1,55.1,Medium
EMP1779,52,26,IT,Master,Onsite,6,1831943,72,3,189,0.69,3,6.3,7.7,7.8,7,0,60.0,Medium
EMP1780,53,28,Operations,Diploma,Hybrid,6,1876842,0,4,188,0.89,8,6.5,8.0,7.7,12,1,56.7,Medium
EMP1781,44,20,HR,Bachelor,Onsite,6,1562996,34,3,146,0.81,4,8.0,4.8,8.4,22,0,52.9,Medium
EMP1782,26,6,Operations,Master,Onsite,2,611238,24,6,157,0.69,1,7.1,8.7,8.2,13,0,60.1,Medium
EMP1783,26,0,IT,Bachelor,Hybrid,1,344307,31,2,175,0.9,4,5.6,5.4,5.8,24,2,39.9,Low
EMP1784,39,14,Sales,Bachelor,Remote,4,1200338,29,4,205,0.9,6,5.7,6.7,10.0,11,4,60.2,Medium
EMP1785,43,17,Operations,Bachelor,Remote,5,1438840,47,4,156,0.82,2,6.5,6.0,9.8,20,1,63.2,Medium
EMP1786,23,0,IT,Master,Onsite,1,338588,33,3,161,0.71,4,7.3,7.5,8.1,8,1,55.0,Medium
EMP1787,46,25,Sales,MBA,Onsite,6,1841228,21,5,178,0.73,4,6.7,7.0,7.1,13,1,43.7,Low
EMP1788,41,20,Operations,Bachelor,Hybrid,6,1555142,32,6,181,0.81,3,6.6,7.9,7.1,5,2,55.8,Medium
EMP1789,22,0,IT,Bachelor,Hybrid,1,296086,43,5,182,0.62,5,6.9,9.7,6.5,5,2,57.7,Medium
EMP1790,25,1,IT,Bachelor,Onsite,1,388683,17,6,155,0.94,3,6.7,7.5,6.7,10,2,54.9,Medium
EMP1791,38,15,Sales,Bachelor,Hybrid,4,1185676,10,5,160,0.98,2,5.6,6.0,3.9,1,1,57.5,Medium
EMP1792,48,26,HR,Master,Hybrid,6,1853459,65,3,174,0.75,3,8.6,7.6,9.1,13,0,66.0,Medium
EMP1793,51,26,IT,Master,Hybrid,6,1786940,25,4,193,0.82,6,6.0,9.8,8.6,10,2,64.2,Medium
EMP1794,37,11,Finance,Master,Onsite,3,910918,33,5,166,0.92,2,7.0,7.9,4.7,14,0,59.0,Medium
EMP1795,32,12,Marketing,Bachelor,Hybrid,4,1101770,29,4,170,1.0,3,3.5,8.3,8.2,1,0,62.5,Medium
EMP1796,56,32,HR,Master,Onsite,6,2154334,43,4,152,0.97,6,6.5,4.5,7.0,18,0,36.7,Low
EMP1797,38,11,HR,Bachelor,Hybrid,3,905717,62,2,204,0.57,3,5.0,7.5,6.7,26,1,26.0,Low
EMP1798,33,11,Marketing,Bachelor,Onsite,3,988530,44,3,173,0.74,7,5.2,6.5,7.7,24,2,45.9,Low
EMP1799,37,15,Sales,Diploma,Hybrid,4,1178363,12,3,189,0.84,4,10.0,5.9,4.6,27,2,44.4,Low
EMP1800,22,0,Marketing,MBA,Hybrid,1,320825,14,5,171,0.72,6,7.2,6.9,7.0,12,0,44.0,Low
EMP1801,32,12,Finance,Diploma,Hybrid,4,1140847,29,7,172,0.99,5,8.8,7.1,7.1,9,0,74.6,Medium
EMP1802,40,17,Operations,Diploma,Onsite,5,1405374,31,12,143,0.98,2,8.2,6.0,7.1,16,0,92.7,High
EMP1803,55,32,Sales,Master,Onsite,6,2149793,9,3,131,0.68,5,8.4,7.2,5.1,10,0,37.1,Low
EMP1804,48,22,IT,Diploma,Hybrid,6,1755439,47,5,193,0.76,5,6.5,6.6,7.6,0,1,49.5,Low
EMP1805,50,29,Operations,Bachelor,Hybrid,6,1939806,19,3,171,0.69,7,9.4,8.0,8.5,19,0,38.3,Low
EMP1806,41,18,Finance,Bachelor,Remote,5,1360706,57,1,174,0.76,4,8.2,7.2,7.6,10,0,44.8,Low
EMP1807,25,4,IT,Bachelor,Onsite,2,533893,62,5,148,0.75,1,6.9,7.5,6.7,0,0,63.5,Medium
EMP1808,36,10,IT,Bachelor,Remote,3,897274,31,5,154,0.89,2,7.2,8.4,10.0,8,1,70.4,Medium
EMP1809,57,32,Sales,Bachelor,Onsite,6,1992272,42,7,189,0.67,2,6.6,7.7,5.7,10,0,55.2,Medium
EMP1810,23,0,IT,Bachelor,Onsite,1,309628,17,2,201,0.47,1,6.9,6.9,8.1,12,0,35.5,Low
EMP1811,53,30,HR,Master,Onsite,6,1992771,44,5,159,0.59,4,6.7,3.8,7.3,12,1,50.9,Medium
EMP1812,46,25,IT,MBA,Hybrid,6,1834187,28,5,182,0.66,5,7.4,7.7,9.8,23,2,62.3,Medium
EMP1813,32,5,Finance,Master,Onsite,2,632620,19,4,173,0.7,4,9.6,5.5,7.5,2,0,36.4,Low
EMP1814,50,25,Finance,Bachelor,Onsite,6,1764965,31,2,168,0.8,4,4.9,6.8,7.8,11,1,51.4,Medium
EMP1815,52,30,Sales,Master,Hybrid,6,2049498,28,3,203,0.65,3,8.6,7.5,7.7,5,2,55.1,Medium
EMP1816,23,0,IT,Bachelor,Hybrid,1,356163,30,4,162,0.63,3,6.2,8.9,5.5,22,0,53.7,Medium
EMP1817,25,0,IT,Bachelor,Onsite,1,281572,49,7,192,0.67,4,8.8,9.7,5.8,8,1,69.7,Medium
EMP1818,45,20,Sales,Bachelor,Onsite,6,1545348,23,6,177,0.65,3,6.3,5.5,6.6,9,0,43.2,Low
EMP1819,57,34,HR,Bachelor,Hybrid,6,2088731,61,3,170,0.71,4,7.5,4.9,8.3,20,1,65.0,Medium
EMP1820,22,0,Sales,Bachelor,Onsite,1,265467,15,6,195,0.71,5,6.5,7.4,7.3,23,2,35.9,Low
EMP1821,45,20,IT,MBA,Onsite,6,1532876,59,5,175,0.86,9,4.0,7.3,6.7,24,0,30.3,Low
EMP1822,26,1,IT,MBA,Hybrid,1,368708,20,4,168,0.66,6,9.6,5.1,8.9,0,0,38.1,Low
EMP1823,45,21,IT,Master,Onsite,6,1567730,35,8,195,0.74,8,5.3,6.9,4.2,16,1,39.5,Low
EMP1824,44,24,Finance,Bachelor,Hybrid,6,1724327,28,5,192,0.71,5,6.9,7.8,5.2,14,0,67.3,Medium
EMP1825,25,2,Finance,MBA,Onsite,1,348733,30,6,192,0.88,8,5.1,5.1,3.5,12,1,15.4,Low
EMP1826,46,22,Marketing,Master,Onsite,6,1668555,47,2,120,0.76,4,4.7,5.4,8.7,13,0,26.9,Low
EMP1827,54,27,HR,Bachelor,Onsite,6,1906285,57,10,178,0.91,5,6.5,5.9,6.9,22,1,64.7,Medium
EMP1828,53,29,Sales,Master,Onsite,6,1995118,53,3,174,0.64,1,5.9,6.6,8.4,20,1,58.4,Medium
EMP1829,23,1,Sales,Master,Onsite,1,365618,29,4,169,0.77,2,4.9,7.9,6.8,19,1,50.3,Medium
EMP1830,30,6,IT,Bachelor,Onsite,2,582946,38,3,181,0.71,3,6.7,6.4,8.4,14,0,39.9,Low
EMP1831,30,9,Sales,Bachelor,Remote,3,834002,23,6,175,0.63,8,4.4,7.0,6.8,30,1,26.5,Low
EMP1832,38,18,HR,Master,Remote,5,1389634,20,5,182,0.77,4,7.0,10.0,7.6,9,0,79.4,High
EMP1833,27,2,Finance,Bachelor,Onsite,1,389835,18,2,165,0.99,6,6.6,5.5,7.4,0,1,33.5,Low
EMP1834,52,25,IT,Bachelor,Hybrid,6,1798749,28,3,197,0.68,4,2.8,5.9,7.5,10,1,30.4,Low
EMP1835,49,23,Marketing,Bachelor,Hybrid,6,1776277,39,6,184,0.76,2,6.0,7.9,9.4,12,0,84.3,High
EMP1836,51,27,Operations,Diploma,Remote,6,1925604,6,2,180,0.62,5,7.5,8.4,4.7,22,0,27.5,Low
EMP1837,29,9,IT,Bachelor,Onsite,3,815624,34,2,179,0.6,7,5.1,7.5,6.9,8,0,18.4,Low
EMP1838,22,0,Sales,Bachelor,Onsite,1,353920,58,2,191,0.69,4,7.6,9.6,7.3,16,3,59.0,Medium
EMP1839,54,31,Marketing,Bachelor,Onsite,6,2097015,52,7,188,0.73,4,7.5,7.4,7.1,0,1,67.1,Medium
EMP1840,32,10,HR,MBA,Onsite,3,869696,26,6,168,0.73,1,5.2,3.9,6.4,21,0,21.2,Low
EMP1841,45,18,Marketing,Master,Onsite,5,1452443,14,2,188,0.75,3,6.8,7.0,6.3,13,0,39.1,Low
EMP1842,54,29,Sales,Diploma,Remote,6,1966981,42,2,173,0.58,7,8.1,6.0,9.1,10,0,42.7,Low
EMP1843,23,0,Operations,Bachelor,Remote,1,249502,0,8,205,0.7,1,5.4,9.0,6.9,29,0,52.6,Medium
EMP1844,22,0,Operations,Bachelor,Onsite,1,342760,52,6,190,0.84,6,6.5,8.3,10.0,21,1,68.5,Medium
EMP1845,22,0,IT,Master,Hybrid,1,330848,32,2,159,0.62,1,8.6,4.5,7.7,4,0,39.7,Low
EMP1846,27,4,Finance,Bachelor,Onsite,2,558616,62,4,212,0.74,6,5.4,8.9,6.6,11,0,38.4,Low
EMP1847,23,0,Sales,MBA,Hybrid,1,318127,9,7,132,0.82,5,7.5,8.3,7.8,34,2,59.4,Medium
EMP1848,51,25,IT,MBA,Hybrid,6,1759045,49,4,181,0.69,7,5.1,6.4,7.2,28,2,42.4,Low
EMP1849,43,18,HR,Master,Onsite,5,1440506,33,6,157,0.82,2,6.5,6.8,8.9,19,0,52.0,Medium
EMP1850,57,35,Operations,Diploma,Remote,6,2242827,30,5,204,0.6,7,7.5,9.0,5.4,0,1,63.5,Medium
EMP1851,50,28,IT,Master,Remote,6,1938322,14,3,175,0.89,3,3.0,3.9,4.5,23,0,4.9,Low
EMP1852,56,34,Finance,Bachelor,Hybrid,6,2217857,44,2,156,0.82,5,5.9,7.6,7.5,7,1,42.7,Low
EMP1853,30,3,Marketing,Master,Hybrid,1,397270,45,6,165,0.79,4,7.5,8.5,8.2,23,3,73.3,Medium
